prefix	input_text	target_text
Data	الَّذِي جَعَلَنَا أَصْحَابَ كَفَاءَةٍ لِنَكُونَ خُدَّاماً لِعَهْدٍ جَدِيدٍ قَائِمٍ لاَ عَلَى الْحَرْفِ بَلْ عَلَى الرُّوحِ. فَالْحَرْفُ يُؤَدِّي إِلَى الْمَوْتِ؛ أَمَّا الرُّوحُ فَيُعْطِي الْحَيَاةَ.	ⲫⲁⲓ ⲉⲧⲁϥ⳿ⲑⲣⲉⲛⲉⲣ⳿ⲡⲉⲙ⳿ⲡϣⲁ ⳿ⲛⲉⲣⲇⲓ⳿ⲁⲕⲱⲛ ⳿ⲉϯⲇⲓ⳿ⲁⲑⲏⲕⲏ ⳿ⲙⲃⲉⲣⲓ ⳿ⲛⲧⲉ ⲟⲩ⳿ⲥϧⲁⲓ ⲁⲛ ⲁⲗⲗⲁ ⳿ⲛⲧⲉ ⲟⲩⲡⲛ̅ⲁ̅ ⲡⲓ⳿ⲥϧⲁⲓ ⲅⲁⲣ ⳿ϥϧⲱⲧⲉⲃ ⲡⲓⲡⲛ̅ⲁ̅ ⳿ϥⲧⲁⲛϧⲟ..
Data	إِنَّ اللهَ، بِقُدْرَتِهِ الإِلَهِيَّةِ، قَدْ زَوَّدَنَا بِكُلِّ مَا نَحْتَاجُ إِلَيْهِ فِي الْحَيَاةِ الرُّوحِيَّةِ الْمُتَّصِفَةِ بِالتَّقْوَى. ذَلِكَ أَنَّهُ عَرَّفَنَا بِالْمَسِيحِ الَّذِي دَعَانَا إِلَى مَجْدِهِ وَفَضِيلَتِهِ،	ϩⲱⲥ ⳿ⲉⲁ ϩⲱⲃ ⲛⲓⲃⲉⲛ ϣⲱⲡⲓ ⲛⲁⲛ ϧⲉⲛ ϯϫⲟⲙ ⳿ⲛⲧⲉ ⲧⲉϥⲙⲉⲑⲛⲟⲩϯ ⳿ⲉϧⲟⲩⲛ ⳿ⲉ⳿ⲡⲱⲛϧ ⲛⲉⲙ ϯⲙⲉⲧⲉⲩⲥⲉⲃⲏⲥ ⲑⲏ ⲉⲧⲁⲩⲧⲏⲓⲥ ⲛⲁⲛ ⳿ⲛϫⲓⲛϫⲏ ⳿ⲉⲃⲟⲗ ϩⲓⲧⲉⲛ ⳿ⲡⲥⲟⲩⲉⲛ ⲫⲏⲉⲧⲁϥⲑⲁϩⲙⲉⲛ ⳿ⲉϧⲟⲩⲛ ⳿ⲉⲡⲉϥⲱⲟⲩ ⲛⲉⲙ ϯ⳿ⲁⲣⲉⲧⲏ.
Data	وَبَعْدَ بِضْعَةِ أَيَّامٍ جَاءَ الْمَلِكُ أَغْرِيبَاسُ وَبَرْنِيكِي إِلَى قَيْصَرِيَّةَ لِيُسَلِّمَا عَلَى فَسْتُوسَ.	⳿ⲉⲧⲁⲩⲥⲓⲛⲓ ⲇⲉ ⳿ⲛϫⲉ ϩⲁⲛ⳿ⲉϩⲟⲟⲩ ⲁⲅⲣⲓⲡⲡⲁⲥ ⳿ⲡⲟⲩⲣⲟ ⲛⲉⲙ ⲃⲉⲣⲛⲓⲕⲏⲁⲩⲉⲣⲕⲁⲧⲁⲛⲧⲁⲛ ⳿ⲉⲔⲉⲥⲁⲣⲓ⳿ⲁ ⲁⲩⲉⲣⲁⲥⲡⲁⲍⲉⲥⲑⲉ ⳿ⲙⲫⲏⲥⲧⲟⲥ ..
Data	بَلْ بَذَلَهُ لأَجْلِنَا جَمِيعاً، كَيْفَ لاَ يَجُودُ عَلَيْنَا مَعَهُ بِكُلِّ شَيْءٍ أَيْضاً؟	ⲫⲏⲉⲧⲉ⳿ⲙⲡⲉϥϯⲁⲥⲟ ⳿ⲉⲡⲉϥϣⲏⲣⲓ ⳿ⲙⲙⲓⲛ ⳿ⲙⲙⲟϥ ⲁⲗⲗⲁ ⲁϥⲧⲏⲓϥ ⳿ⲉ⳿ϩⲣⲏⲓ ⳿ⲉϫⲱⲛ ⲧⲏⲣⲉⲛ ⲡⲱⲥ ϫⲉ ⳿ⲛⲛⲉϥϯ ⳿ⲛⲉⲛⲭⲁⲓ ⲛⲓⲃⲉⲛ ⲛⲁⲛ ⳿ⲛ⳿ϩⲙⲟⲧ ⲛⲉⲙⲁϥ.
Data	فِي تِلْكَ الْمُدَّةِ وَقَعَ اضْطِرَابٌ خَطِيرٌ فِي أَفَسُسَ بِسَبَبِ هَذَا الطَّرِيقِ.	ⲁϥϣⲱⲡⲓ ⲇⲉ ⳿ⲙⲡⲓⲥⲏⲟⲩ ⳿ⲉⲧⲉ⳿ⲙⲙⲁⲩ ⳿ⲛϫⲉ ⲟⲩ⳿ϣⲑⲟⲣⲧⲉⲣ ⳿ⲛⲟⲩⲕⲟⲩϫⲓ ⲁⲛ ⲉⲑⲃⲉ ⲡⲓⲙⲱⲓⲧ ..
Data	وَمَعَ ذلِكَ، فَإِنَّ اللهَ لَمْ يَرْتَضِ بِأَكْثَرِهِمْ إِذْ طُرِحُوا قَتْلَى فِي الصَّحْرَاءِ.	ⲁⲗⲗⲁ ⳿ⲙⲡⲉ ⲫϯ ϯⲙⲁϯ ϧⲉⲛ ⲡⲟⲩϩⲟⲩ⳿ⲟ ⲁⲩⲫⲱϣ ⲅⲁⲣ ⳿ⲛ⳿ϩⲣⲏⲓ ϩⲓ ⳿ⲡϣⲁϥⲉ..
Data	وَذَاتَ يَوْمٍ، وَهُمْ صَائِمُونَ يَتَعَبَّدُونَ لِلرَّبِّ، قَالَ لَهُمُ الرُّوحُ الْقُدُسُ: «خَصِّصُوا لِي بَرْنَابَا وَشَاوُلَ لأَجْلِ الْعَمَلِ الَّذِي دَعَوْتُهُمَا إِلَيْهِ».	ⲉⲩϣⲉⲙϣⲓ ⲇⲉ ⳿ⲙⲠ⳪ ⲉⲩⲉⲣⲛⲏⲥⲧⲉⲩⲓⲛ ⲡⲉϫⲉ ⲡⲠⲓⲡ͞ⲛⲁ̅ ⲉⲑⲟⲩⲁⲃ ϫⲉ ⲫⲱⲣϫ ⲛⲏⲓ ⳿ⲉⲃⲟⲗ ⳿ⲙⲃⲁⲣⲛⲁⲃⲁⲥ ⲛⲉⲙ ⲥⲁⲩⲗⲟⲥ ⳿ⲉⲡⲓϩⲱⲃ ⳿ⲉⲧⲁⲓⲑⲁϩⲙⲟⲩ ⳿ⲉⲣⲟϥ ..
Data	حَتَّى لاَ يَقُولَ أَحَدٌ إِنَّكُمْ بِاسْمِي تَعَمَّدْتُمْ.	ϩⲓⲛⲁ ⳿ⲛⲧⲉ⳿ϣⲧⲉⲙ ⲟⲩⲁⲓ ϫⲟⲥ ϫⲉ ⲁⲣⲉⲧⲉⲛ ϭ- ⲓⲱⲙⲥ ⳿ⲉⲡⲁⲣⲁⲛ.
Data	وَلِلتَّجْرِيحِ فَنُسَالِمُ. صِرْنَا كَأَقْذَارِ الْعَالَمِ وَنُفَايَةِ الْجَمِيعِ، وَمَازِلْنَا!	ⲉⲩϫⲉⲟⲩ⳿ⲁ ⳿ⲉⲣⲟⲛ ⲧⲉⲛϯϩⲟ ⳿ⲉⲣⲱⲟⲩ ⲁⲛⲉⲣ ⳿ⲙ⳿ⲫⲣⲏϯ ⳿ⲛϩⲁⲛⲡⲉⲣⲓⲕⲁⲑⲁⲣⲙⲁ ⳿ⲛⲧⲉ ⲡⲁⲓⲕⲟⲥⲙⲟⲥ ⲁⲛⲉⲣ⳿ϣⲃⲉ ⳿ⲛⲟⲩⲟⲛ ⲛⲓⲃⲉⲛ ϣⲁ ⳿ⲉϧⲟⲩⲛ ⳿ⲉϯⲛⲟⲩ..
Data	لكِنِ اذْهَبْنَ وَقُلْنَ لِتَلاَمِيذِهِ، وَلِبُطْرُسَ، إِنَّهُ سَيَسْبِقُكُمْ إِلَى الْجَلِيلِ؛ هُنَاكَ تَرَوْنَهُ كَمَا قَالَ لَكُمْ».	ⲁⲗⲗⲁ ⲙⲁϣⲉⲛⲱⲧⲉⲛ ⳿ⲁϫⲟⲥ ⳿ⲛⲛⲉϥⲙⲁⲑⲏ ⲧⲏⲥ ⲛⲉⲙ Ⲡⲉⲧⲣⲟⲥ ϫⲉ ⳿ϥⲛⲁⲉⲣϣⲟⲣⲡ ⳿ⲉⲣⲱⲧⲉⲛ ⳿ⲉϯⲄⲁⲗⲓⲗⲉ⳿ⲁ ⳿ⲁⲣⲉⲧⲉⲛⲛⲁⲛⲁⲩ ⳿ⲉⲣⲟϥ ⳿ⲙⲙⲁⲩ.
Data	فَلَمَّا رَجَعَتْ إِلَى بَيْتِهَا، وَجَدَتِ ابْنَتَهَا عَلَى السَّرِيرِ وَقَدْ خَرَجَ مِنْهَا الشَّيْطَانُ.	ⲟⲩⲟϩ ⳿ⲉⲧⲁⲥϣⲉⲛⲁⲥ ⳿ⲉⲡⲉⲥⲏⲓ ⲁⲥϫⲉⲙ ϯ⳿ⲁⲗⲟⲩ ϩⲓϫⲉⲛ ⲡⲓϭⲗⲟϫ ⲟⲩⲟϩ ⲡⲓⲇⲉⲙⲱⲛ ⲁϥϣⲉⲛⲁϥ ⳿ⲉⲃⲟⲗ ϩⲓⲱⲧⲥ.
Data	وَالْبَرِيءُ حَكَمْتُمْ عَلَيْهِ وَقَتَلْتُمُوهُ، وَهُوَ لاَ يُقَاوِمُكُمْ!	ⲁⲧⲉⲧⲉⲛϯϩⲁⲡ ⲟⲩⲟϩ ⲁⲣⲉⲧⲉⲛϧⲱⲧⲉⲃ ⳿ⲙⲡⲓ⳿ⲑⲙⲏⲓ ⳿ⲛ⳿ϥϯ ⳿ⲉϧⲟⲩⲛ ⳿ⲉ⳿ϩⲣⲉⲛ ⲑⲏⲛⲟⲩ ⲁⲛ.
Data	وَلكِنْ فِي تِلْكَ الأَيَّامِ، بَعْدَ تِلْكَ الضِّيقَةِ، تُظْلِمُ الشَّمْسُ وَيَحْجُبُ الْقَمَرُ ضَوْءَهُ،	ⲁⲗⲗⲁ ϧⲉⲛ ⲛⲓ⳿ⲉϩⲟⲟⲩ ⳿ⲉⲧⲉ⳿ⲙⲙⲁⲩ ⲙⲉⲛⲉⲛⲥⲁ ⳿ⲡϩⲟϫϩⲉϫ ⳿ⲉⲧⲉ⳿ⲙⲙⲁⲩ ⲡⲓⲣⲏⲉϥ⳿ⲉⲉⲣⲭ ⲁⲕⲓ ⲟⲩⲟϩ ⲡⲓⲓⲟϩ ⳿ⲛⲛⲉϥϯ ⳿ⲙⲡⲉϥⲟⲩⲱⲓⲛⲓ.
Data	فَقَالَ وَاحِدٌ مِنْ عَبِيدِ رَئِيسِ الْكَهَنَةِ، وَهُوَ نَسِيبُ الْعَبْدِ الَّذِي قَطَعَ بُطْرُسُ أُذُنَهُ: «أَمَا رَأَيْتُكَ مَعَهُ فِي الْبُسْتَانِ؟»	ⲡⲉϫⲉ ⲟⲩⲁⲓ ⳿ⲉⲃⲟⲗ ϧⲉⲛ ⲛⲓⲉⲃⲓⲁⲓⲕ ⳿ⲛⲧⲉ ⲡⲓⲁⲣⲭⲓⲉⲣⲉⲩⲥ ⳿ⲉⲟⲩⲥⲩⲅⲅⲉⲛⲏⲥ ⲡⲉ ⳿ⲛⲧⲉ ⲫⲏⲉⲧⲁ ⲡⲉⲧⲣⲟⲥ ϫⲱϫⲓ ⳿ⲙⲡⲉϥⲙⲁϣϫ ⳿ⲉⲃⲟⲗ ϫⲉ ⲙⲏ ⳿ⲁⲛⲟⲕ ⲁⲛ ⲁⲓⲛⲁⲩ ⳿ⲉⲣⲟⲕ ⲛⲉⲙⲁϥ ϧⲉⲛ ⲡⲓ ϭⲱⲙ.
Data	وَبِقَوْلِهِ: «مَرَّةً أُخْرَى»، يُشِيرُ إِلَى أَنَّهُ سَوْفَ يُزِيلُ كُلَّ مَا لَيْسَ لَهُ أَسَاسٌ مَتِينٌ بِاعْتِبَارِهِ مَخْلُوقاً، حَتَّى لاَ تَبْقَى إِلاَّ تِلْكَ الأَشْيَاءُ الثَّابِتَةُ الأَسَاسِ.	ⲡⲓⲉⲧⲓ ⲇⲉ ⳿ⲛⲕⲉⲥⲟⲡ ⲉϥⲧⲁⲙⲟ ⳿ⲙⲙⲟⲛ ⲉⲩⲟⲩⲱⲧⲉⲃ ⳿ⲉⲃⲟⲗ ⳿ⲛⲧⲉ ⲛⲏⲉⲧⲟⲩⲕⲓⲙ ⳿ⲉⲣⲱⲟⲩ ϩⲱⲥ ⲉⲩ⳿ⲑⲙⲁⲓⲏⲟⲩⲧ ϩⲓⲛⲁ ⳿ⲛⲧⲟⲩϣⲱⲡⲓ ⲉⲩ⳿ⲥⲙⲟⲛⲧ ⳿ⲛϫⲉ ⲛⲏⲉⲧⲉ⳿ⲛⲥⲉⲕⲓⲙ ⲁⲛ.
Data	حَتَّى إِنَّكُمْ لاَ تَحْتَاجُونَ بَعْدُ إِلَى أَيَّةِ مَوْهِبَةٍ فِيمَا تَتَوَقَّعُونَ ظُهُورَ رَبِّنَا يَسُوعَ الْمَسِيحِ عَلَناً.	ϩⲱⲥⲧⲉ ⳿ⲛⲧⲉⲧⲉⲛϣⲱⲡⲓ ⳿ⲛⲧⲉⲧⲉⲛϣⲁⲧ ⲁⲛ ϧⲉⲛ ⳿ϩⲗⲓ ⳿ⲛ⳿ϩⲙⲟⲧ ⲉⲣⲉⲧⲉⲛϫⲟⲩϣⲧ ⳿ⲉⲃⲟⲗ ϧⲁ⳿ⲧϩⲏ ⳿ⲙⲡⲓϭⲱⲣⲡ ⳿ⲉⲃⲟⲗ ⳿ⲛⲧⲉ ⲡⲉⲛ⳪ Ⲓⲏ̅ⲥ̅ Ⲡⲭ̅ⲥ̅.
Data	وَعَازُورُ أَنْجَبَ صَادُوقَ. وَصَادُوقُ أَنْجَبَ أَخِيمَ. وَأَخِيمُ أَنْجَبَ أَلِيُودَ.	Ⲁ̇ⲍⲱⲣ ⲇⲉ ⲁϥ⳿ϫⲫⲉ Ⲥⲁⲇⲱⲕ Ⲥⲁⲇⲱⲕ ⲇⲉ ⲁϥ⳿ϫⲫⲉ Ⲁ̇ⲭⲓⲛ Ⲁ̇ⲭⲓⲛ ⲇⲉ ⲁϥ⳿ϫⲫⲉ Ⲉ̇ⲗⲓⲟⲩⲇ.
Data	طُوبَى للأَنْقِيَاءِ الْقَلْبِ، فَإِنَّهُمْ سَيَرَوْنَ اللهَ.	⳿ⲱⲟⲩⲛⲓⲁⲧⲟⲩ ⳿ⲛⲛⲏⲉⲑⲟⲩⲁⲃ ϧⲉⲛ ⲡⲟⲩϩⲏⲧ ϫⲉ ⳿ⲛⲑⲱⲟⲩ ⲡⲉⲑⲛⲁⲛⲁⲩ ⳿ⲉⲫϯ.
Data	فَطَرَحُوهُ خَارِجَ الْكَرْمِ وَقَتَلُوهُ. فَمَاذَا إِذَنْ يَفْعَلُ رَبُّ الْكَرْمِ بِهِمْ؟	ⲟⲩⲟϩ ⲉⲧⲁⲩϩⲓⲧϥ ⲥⲁⲃⲟⲗ ⳿ⲙⲡⲓⲓⲁϩ⳿ⲁⲗⲟⲗⲓ ⲁⲩϧⲟⲑⲃⲉϥ ⲟⲩ ⲡⲉⲧⲉϥⲛⲁⲁⲓϥ ⲛⲱⲟⲩ ⳿ⲛϫⲉ Ⲡ⳪ ⳿ⲙⲡⲓⲓⲁϩ⳿ⲁⲗⲟⲗⲓ.
Data	وَأَمَّا هَذِهِ الآيَاتُ فَقَدْ دُوِّنَتْ لِتؤْمِنُوا بِأَنَّ يَسُوعَ هُوَ الْمَسِيحُ ابْنُ اللهِ، وَلِكَيْ تَكُونَ لَكُمْ حَيَاةٌ بِاسْمِهِ إِذْ تُؤْمِنُونَ.	ⲛⲁⲓ ⲇⲉ ⲁⲩ⳿ⲥϧⲏⲧⲟⲩ ϩⲓⲛⲁ ⳿ⲛⲧⲉⲧⲉⲛⲛⲁϩϯ ϫⲉ Ⲓⲏ̅ⲥ̅ Ⲡⲭ̅ⲥ̅ ⳿ⲡϣⲏⲣⲓ ⳿ⲙⲫϯ ⲡⲉ ⲟⲩⲟϩ ϩⲓⲛⲁ ⲉⲣⲉⲧⲉⲛⲛⲁϩϯ ⳿ⲛⲧⲉ ⲟⲩⲱⲛϧ ⳿ⲛ⳿ⲉⲛⲉϩ ϣⲱⲡⲓ ⲛⲱⲧⲉⲛ ⳿ⲛ⳿ϩⲣⲏⲓ ϧⲉⲛ ⲡⲉϥⲣⲁⲛ
Data	كَامِلِينَ فِي ثِمَارِ الْبِرِّ الآتِيَةِ بِيَسُوعَ الْمَسِيحِ، لِمَجْدِ اللهِ وَحَمْدِهِ.	ⲟⲩⲟϩ ⲉⲣⲉⲧⲉⲛⲙⲉϩ ⳿ⲛⲟⲩⲧⲁϩ ⳿ⲛⲧⲉ ϯⲙⲉⲑⲙⲏⲓ ⲡⲓ⳿ⲉⲃⲟⲗ ϩⲓⲧⲉⲛ Ⲓⲏ̅ⲥ̅ Ⲡⲭ̅ⲥ̅ ⲉⲩⲱⲟⲩ ⲛⲉⲙ ⲟⲩⲧⲁⲓⲟ ⳿ⲙⲫϯ.
Data	فَقَالَ الْيَهُودُ بَعْضُهُمْ لِبَعْضٍ: «انْظُرُوا كَمْ كَانَ يُحِبُّهُ!»	ⲛⲁⲩϫⲱ ⲟⲩⲛ ⳿ⲙⲙⲟⲥ ⳿ⲛϫⲉ ⲛⲓⲓⲟⲩⲇⲁⲓ ϫⲉ ⳿ⲁⲛⲁⲩ ⲡⲱⲥ ⳿ϥⲙⲉⲓ ⳿ⲙⲙⲟϥ.
Data	وَهكَذَا أَنْتُمْ أَيْضاً، إِذْ إِنَّكُمْ مُتَشَوِّقُونَ إِلَى الْمَوَاهِبِ الرُّوحِيَّةِ، اسْعَوْا فِي طَلَبِ الْمَزِيدِ مِنْهَا لأَجْلِ بُنْيَانِ الْكَنِيسَةِ.	ⲡⲁⲓⲣⲏϯ ⳿ⲛⲑⲱⲧⲉⲛ ϩⲱⲧⲉⲛ ⳿ⲉⲡⲓⲇⲏ ⲧⲉⲧⲉⲛⲟⲓ ⳿ⲛⲣⲉϥⲭⲟϩ ⳿ⲛⲛⲓⲡⲛ̅ⲁ̅ⲧⲓⲕⲟⲛ ⳿ⲉ⳿ⲡⲕⲱⲧ ⳿ⲛⲧⲉ ϯⲉⲕ⳿ⲕⲗⲏⲥⲓⲁ ⲕⲱϯ ϩⲓⲛⲁ ⳿ⲛⲧⲉⲧⲉⲛⲉⲣϩⲟⲩ⳿ⲟ..
Data	وَإِنْ كَانَتْ عَيْنُكَ سَيِّئَةً، يَكُونُ جَسَدُكَ كُلُّهُ مُظْلِماً. فَإِذَا كَانَ النُّورُ الَّذِي فِيكَ ظَلاَماً، فَمَا أَشَدَّ الظَّلاَمَ!	⳿ⲉϣⲱⲡ ⲇⲉ ⲡⲉⲕⲃⲁⲗ ⲟⲩⲥⲁⲙⲡⲉⲧϩⲱⲟⲩ ⲡⲉ ⲡⲉⲕⲥⲱⲙⲁ ⲧⲏⲣϥ ⲉϥ⳿ⲉϣⲱⲡⲓ ⲉϥⲟⲓ ⳿ⲛⲭⲁⲕⲓ ⲓⲥϫⲉ ⲟⲩⲛ ⲡⲓⲟⲩⲱⲓⲛⲓ ⳿ⲉⲧⲉ ⳿ⲛϧⲏⲧⲕ ⲟⲩⲭⲁⲕⲓ ⲡⲉ ⲓⲉ ⲁⲩⲏⲣ ⲙⲗⲗⲟⲛ ⲡⲉ ⲡⲓⲭⲁⲕⲓ.
Data	فَبِهَذَا أُوصِيكُمْ إِذَنْ: أَنْ تُحِبُّوا بَعْضُكُمْ بَعْضاً.	ⲛⲁⲓ ⲇⲉ ϯϩⲟⲛϩⲉⲛ ⳿ⲙⲙⲱⲧⲉⲛ ⳿ⲉⲣⲱⲟⲩ ϩⲓⲛⲁ ⳿ⲛⲧⲉⲧⲉⲛⲙⲉⲛⲣⲉ ⲛⲉⲧⲉⲛⲉⲣⲏⲟⲩ.
Data	وَمَنْ لَهُ أُذُنَانِ، فَلْيَسْمَعْ!	ⲫⲏ⳿ⲉⲧⲉ ⲟⲩⲟⲛ ⲙⲁϣϫ ⳿ⲙⲙⲟϥ ⳿ⲉⲥⲱⲧⲉⲙ ⲙⲁⲣⲉϥⲥⲱⲧⲉⲙ.
Data	فَصَرَخَ أَبُو الصَّبِيِّ فِي الْحَالِ: «أَنَا أُومِنُ، فَأَعِنْ عَدَمَ إِيمَانِي».	ⲥⲁⲧⲟⲧϥ ⲁϥⲱϣ ⳿ⲉⲃⲟⲗ ⳿ⲛϫⲉ Ⲫ̇ⲓⲱⲧ ⳿ⲙⲡⲓ⳿ⲁⲗⲟⲩ ϧⲉⲛ ϩⲁⲛⲉⲣⲙⲱⲟⲩ⳿ⲓ ⲉϥϫⲱ ⳿ⲙⲙⲟⲥ ϫⲉ ϯⲛⲁϩϯ Ⲡ⳪ ⳿ⲁⲣⲓⲃⲟ⳿ⲏⲑⲓⲛ ⳿ⲉⲧⲁⲙⲉⲧⲁⲑⲛⲁϩϯ ..
Data	وَيَكُونُ أَنَّهُ حَيْثُ قِيلَ لَهُمْ: لَسْتُمْ شَعْبِي، فَهُنَاكَ يُدْعَوْنَ أَبْنَاءَ اللهِ الْحَيِّ».	ⲟⲩⲟϩ ⲉⲥ⳿ⲉϣⲱⲡⲓ ϧⲉⲛ ⲡⲓⲙⲁ ⲉⲧⲁⲩϫⲟⲥ ⲛⲱⲟⲩ ⳿ⲙⲙⲟϥ ϫⲉ ⳿ⲛⲑⲱⲧⲉⲛ ⲡⲁⲗⲁⲟⲥ ⲁⲛ ⳿ⲙⲡⲓⲙⲁ ⳿ⲉⲧⲉ⳿ⲙⲙⲁⲩ ⲉⲩ⳿ⲉⲙⲟⲩϯ ⳿ⲉⲣⲱⲟⲩ ϫⲉ ⲛⲉⲛϣⲏ ⲣⲓ ⳿ⲙⲫϯ ⲉⲧⲟⲛϧ.
Data	وَصَعِدَ يَسُوعُ وَتَلاَمِيذُهُ إِلَى الْجَبَلِ وَجَلَسُوا.	ⲁϥϣⲉ ⲛⲁϥ ⳿ⲛϫⲉ Ⲓⲏ̅ⲥ̅ ⳿ⲉ⳿ϩⲣⲏⲓ ⳿ⲉϫⲉⲛ ⲡⲓⲧⲱⲟⲩ ⲟⲩⲟϩ ⲛⲁϥϩⲉⲙⲥⲓ ⳿ⲙⲙⲁⲩ ⲡⲉ ⲛⲉⲙ ⲛⲉϥⲙⲁⲑⲏⲧⲏⲥ.
Data	وَمِنْ هُنَاكَ عَادَا بَحْراً إِلَى مَدِينَةِ أَنْطَاكِيَةَ، حَيْثُ كَانَ الْمُؤْمِنُونَ قَدْ أَسْلَمُوهُمَا إِلَى نِعْمَةِ اللهِ لِيَقُومَا بِالْعَمَلِ الَّذِي قَدْ أَنْجَزَاهُ.	ⲟⲩⲟϩ ⳿ⲉⲃⲟⲗ ⳿ⲙⲙⲁⲩ ⲁⲩⲉⲣϩⲱⲧ ⳿ⲉ⳿ⲧⲁⲛϯⲟⲭⲓ⳿ⲁ ⲡⲓⲙⲁ ⳿ⲉⲧⲁⲩⲧⲏⲓⲧⲟⲩ ⳿ⲛϧⲏⲧϥ ϧⲉⲛ ⲡⲓ⳿ϩⲙⲟⲧ ⳿ⲛⲧⲉ Ⲫϯ ⳿ⲉⲡⲓϩⲱⲃ ⳿ⲉⲧⲁⲩϫⲟⲕϥ ⳿ⲉⲃⲟⲗ ..
Data	وَمِنَ السَّاعَةِ الثَّانِيَةَ عَشْرَةَ ظُهْراً إِلَى السَّاعَةِ الثَّالِثَةِ بَعْدَ الظُّهْرِ، حَلَّ الظَّلاَمُ عَلَى الأَرْضِ كُلِّهَا.	ⲓⲥϫⲉⲛ ⳿ⲫⲛⲁⲩ ⳿ⲛⲁϫⲡ ⲋ̅ ⳿ⲁ ⳿ⲡⲭⲁⲕⲓ ϣⲱⲡⲓ ϩⲓϫⲉⲛ ⳿ⲡⲕⲁϩⲓ ⲧⲏⲣϥ ϣⲁ ⳿ⲫⲛⲁⲩ ⳿ⲛⲁϫⲡ ⲑ̅ ϯ.
Data	وَسَيَبْكِي عَلَيْهَا مُلُوكُ الأَرْضِ الَّذِينَ زَنَوْا وَتَرَفَّهُوا مَعَهَا، وَسَيَنُوحُونَ وَهُمْ يَنْظُرُونَ إِلَى دُخَانِ حَرِيقِهَا،	ⲟⲩⲟϩ ⲉⲩ⳿ⲉⲣⲓⲙⲓ ⲉⲩ⳿ⲉⲛⲉϩⲡⲓ ⳿ⲉ⳿ϩⲣⲏⲓ ⳿ⲉϫⲱⲥ ⳿ⲛϫⲉ ⲛⲓⲟⲩⲣⲱⲟⲩ ⲧⲏⲣⲟⲩ ⳿ⲛⲧⲉ ⳿ⲡⲕⲁϩⲓ ⲛⲏⲉⲧⲁⲩⲉⲣⲡⲟⲣⲛⲉⲩⲓⲛ ⲧⲏⲣⲟⲩ ⲟⲩⲟϩ ⲁⲩϫⲉⲣϫⲉⲣ ⳿ⲉϣⲱⲡ ⲇⲉ ⲁⲩϣⲁⲛⲛⲁⲩ ⳿ⲉⲡⲓ⳿ⲭⲣⲉⲙⲧⲥ ⳿ⲛⲧⲉ ⲡⲉⲥⲣⲱⲕϩ.
Data	وَلَمَّا اقْتَرَبَ طُلُوعُ الصَّبَاحِ، طَلَبَ بُولُسُ إِلَى الْجَمِيعِ أَنْ يَأْكُلُوا، وَقَالَ: «مَرَّتْ أَرْبَعَةَ عَشَرَ يَوْماً وَأَنْتُمْ لاَ تَأْكُلُونَ شَيْئاً،	ϣⲁⲧⲉ ⲡⲓ⳿ⲉϩⲟⲟⲩ ϣⲱⲡⲓ ⲛⲁϥⲑⲱⲧ ⳿ⲙⲡⲟⲩϩⲏⲧ ⲧⲏⲣⲟⲩ ⳿ⲛϫⲉ ⲡⲁⲩⲗⲟⲥ ϩⲓⲛⲁ ⳿ⲛⲥⲉϭⲓ ⳿ⲛⲟⲩ⳿ϧⲣⲉ ⲉϥϫⲱ ⳿ⲙⲙⲟⲥ ϫⲉ ⲓⲥ ⲓ̅ⲇ̅ ⳿ⲛ⳿ⲉϩⲟⲟⲩ ⳿ⲁⲣⲉⲧⲉⲛϫⲟⲕⲟⲩ ⳿ⲉⲃⲟⲗ ⳿ⲉⲣⲉⲧⲉⲛⲥⲟⲙⲥ ⳿ⲉⲃⲟⲗ ⳿ⲙⲡⲉⲧⲉⲛⲟⲩⲉⲙ ⳿ϩⲗⲓ ..
Data	ثُمَّ شَهِدَ بُطْرُسُ لِلْحَاضِرِينَ وَوَعَظَهُمْ بِكَلاَمٍ كَثِيرٍ آخَرَ، قَائِلاً: «اخْلُصُوا مِنْ هَذَا الْجِيلِ الْمُنْحَرِفِ!»	⳿ⲛ⳿ϧⲣⲏⲓ ⲇⲉ ϧⲉⲛ ⲕⲉⲙⲏϣ ⳿ⲛⲥⲁϫⲓ ⲛⲁϥⲉⲣⲙⲉⲑⲣⲉ ⲛⲱⲟⲩ ⲟⲩⲟϩ ⲛⲁϥϧⲱⲛϫ ⳿ⲉⲣⲱⲟⲩ ⲉϥϫⲱ ⳿ⲙⲙⲟⲥ ϫⲉ ⲛⲁϩⲉⲙ ⲑⲏⲛⲟⲩ ⳿ⲉⲃⲟⲗϩⲁ ⲧⲁⲓⲅ⳿ⲉⲛⲉ⳿ⲁ ⲉⲧⲕⲟⲗϫ ..
