prefix	input_text	target_text
Data	فَذَهَبَ قَائِدُ الْحَرَسِ وَرِجَالُهُ، وَجَاءُوا بِالرُّسُلِ بِغَيْرِ عُنْفٍ، خَوْفاً مِنَ أَنْ يَرْجُمَهُمُ الشَّعْبُ.	ⲧⲟⲧⲉ ⲁϥϣⲉⲛⲁϥ ⳿ⲛϫⲉ ⲡⲓⲥⲁⲧⲏⲅⲟⲩⲥ ⲛⲉⲙ ⲛⲓϩⲩⲡⲉⲣⲉⲧⲏⲥ ⲁⲩ⳿ⲉⲛⲟⲩ ⳿ⲛϫⲟⲛⲥ ⲁⲛ ⲛⲁⲩⲉⲣϩⲟϯ ⲅⲁⲣ ⲡⲉ ϧⲁ⳿ⲧϩⲏ ⳿ⲙⲡⲓⲗⲁⲟⲥ ⲙⲏ ⲡⲱⲥ ⳿ⲛⲥⲉϩⲓ⳿ⲱⲛⲓ ⳿ⲡⲉϫⲱⲟⲩ ..
Data	فَانْطَلَقَ التِّلْمِيذَانِ وَدَخَلاَ الْمَدِينَةَ، وَوَجَدَا كَمَا قَالَ لَهُمَا. وَهُنَاكَ جَهَّزَا لِلْفِصْحِ.	ⲟⲩⲟϩ ⳿ⲉⲧⲁⲩ⳿ⲓ ⳿ⲉⲃⲟⲗ ⳿ⲛϫⲉ ⲛⲉϥⲙⲁⲑⲏⲧⲏⲥ ⲟⲩⲟϩ ⲁⲩ⳿ⲓ ⳿ⲉϯⲃⲁⲕⲓ ⲟⲩⲟϩ ⲁⲩϫⲓⲙⲓ ⲕⲁⲧⲁ⳿ⲫⲣⲏϯ ⳿ⲉⲧⲁϥϫⲟⲥ ⲛⲱⲟⲩ ⲟⲩⲟϩ ⲁⲩⲥⲉⲃⲧⲉ ⲡⲓⲡⲁⲥⲭⲁ.
Data	فَجَاءتْ إِلَيْهِ جُمُوعٌ كَثِيرَةٌ وَمَعَهُمْ عُرْجٌ وَمَشْلُولُونَ وَعُمْيٌ وَخُرْسٌ وَغَيْرُهُمْ كَثِيرُونَ، وَطَرَحُوهُمْ عِنْدَ قَدَمَيْهِ، فَشَفَاهُمْ.	ⲟⲩⲟϩ ⲁⲩ⳿ⲓ ϩⲁⲣⲟϥ ⳿ⲛϫⲉ ϩⲁⲛⲛⲓϣϯ ⳿ⲙⲙⲏϣ ⳿ⲉⲟⲩⲟⲛ ϩⲁⲛϭⲁⲗⲉⲩ ⲛⲉⲙⲱⲟⲩ ⲛⲉⲙ ϩⲁⲛⲃⲉⲗⲗⲉⲩ ⲛⲉⲙ ϩⲁⲛⲕⲟⲩⲣ ⲛⲉⲙ ϩⲁⲛϫⲁϭ ⲉⲩ ⲛⲉⲙ ϩⲁⲛⲕⲉⲙⲏϣ ⲟⲩⲟϩ ⲁⲩϩⲓⲧⲟⲩ ⳿ⲉ⳿ϧⲣⲏⲓ ϧⲁ ⲛⲉϥϭⲁⲗⲁⲩϫ ⲟⲩⲟϩ ⲁϥⲉⲣⲫⲁϧⲣⲓ ⳿ⲉⲣⲱⲟⲩ.
Data	ثُمَّ رَأَيْتُ نَفْسِي وَاقِفاً عَلَى رَمْلِ الْبَحْرِ، وَإِذَا وَحْشٌ خَارِجٌ مِنَ الْبَحْرِ، لَهُ سَبْعَةُ رُؤُوسٍ وَعَشَرَةُ قُرُونٍ، عَلَى كُلِّ قَرْنٍ مِنْهَا تَاجٌ، وَقَدْ كُتِبَ عَلَى كُلِّ رَأْسٍ اسْمُ تَجْدِيفٍ.	ⲟⲩⲟϩ ⲁⲓⲟϩⲓ ⳿ⲉⲣⲁⲧ ϩⲓϫⲉⲛ ⲡⲓϣⲱ ⳿ⲛⲧⲉ ⳿ⲫⲓⲟⲙ ⲁⲓⲛⲁⲩ ⳿ⲉⲟⲩⲑⲏⲣⲓⲟⲛ ⲉϥⲛⲏⲟⲩ ⳿ⲉ⳿ϩⲣⲏⲓ ϧⲉⲛ ⳿ⲫⲓⲟⲙ ⳿ⲉⲟⲩⲟⲛ ⲓ̅ ⳿ⲛⲧⲁⲡ ϩⲓϫⲱϥ ⲛⲉⲙ ⲍ̅ ⳿ⲛ⳿ⲁⲫⲉ ⳿ⲉⲟⲩⲟⲛ ⲇ̅ ⳿ⲛ⳿ⲭⲗⲟⲙ ϩⲓϫⲉⲛ ⲛⲉϥⲧⲁⲡ ⳿ⲉⲟⲩⲟⲛ ⲟⲩⲣⲁⲛ ⳿ⲥϧⲏⲟⲩⲧ ϩⲓ ⲛⲉϥ⳿ⲁⲫⲏⲟⲩ⳿ⲓ.
Data	ثُمَّ إِنِّي فَرِحْتُ فِي الرَّبِّ فَرَحاً عَظِيماً إِذْ إِنَّكُمُ الآنَ قَدْ جَدَّدْتُمْ مَرَّةً أُخْرَى اهْتِمَامَكُمْ بِي. فَمَعَ أَنَّهُ كَانَ لَكُمْ مِثْلُ هَذَا الاهْتِمَامِ، فَإِنَّ الْفُرْصَةَ لَمْ تَتَيَسَّرْ لَكُمْ مِنْ قَبْلُ.	ⲁⲓⲣⲁϣⲓ ⲇⲉ ⳿ⲉⲙⲁϣⲱ ϧⲉⲛ Ⲡ⳪ ϫⲉ ϩⲏⲇⲏ ⲁⲣⲉⲧⲉⲛⲫ⳿ⲓⲣⲓ ⳿ⲉⲃⲟⲗ ⳿ⲛⲟⲩⲥⲏⲟⲩ ⲉⲩⲙⲉⲩⲓ ⲉⲑⲃⲏⲧ ϧⲉⲛ ⲫⲏⲉⲧⲁⲣⲉⲧⲉⲛⲙⲉⲩⲓ ⳿ⲉⲣⲟϥ ⲛⲁⲣⲉ ⲡⲓⲥⲏⲟⲩ ⲇⲉ ϯ ⳿ⲙⲙⲱⲧⲉⲛ ⲁⲛ ⲡⲉ.
Data	«أَيُّ مَنْ قَبِلَ بِاسْمِي وَاحِداً مِثْلَ هذَا مِنَ الأَوْلاَدِ الصِّغَارِ، فَقَدْ قَبِلَنِي. وَمَنْ قَبِلَنِي، فَلاَ يَقْبَلُنِي أَنَا، بَلْ ذَاكَ الَّذِي أَرْسَلَنِي».	ϫⲉ ⲫⲏⲉⲑⲛⲁϣⲉⲡ ⲟⲩⲁⲓ ⳿ⲛⲛⲁⲓ⳿ⲁⲗⲱⲟⲩ⳿ⲓ ⳿ⲙⲡⲁⲓⲣⲏϯ ⳿ⲉⲡⲁⲣⲁⲛ ⳿ⲁⲛⲟⲕ ⲡⲉⲧⲉϥϣⲱⲡ ⳿ⲙⲙⲟⲓ ⲟⲩⲟϩ ⲫⲏⲉⲧϣⲱⲡ ⳿ⲙⲙⲟⲓ ⳿ⲁⲛⲟⲕ ⲁⲛ ⲡⲉⲧⲉϥϣⲱⲡ ⳿ⲙⲙⲟⲓ ⲁⲗⲗⲁ ⲁϥϣⲱⲡ ⳿ⲙⲫⲏ⳿ⲉⲧⲁϥⲧⲁⲟⲩⲟⲓ ..
Data	فَيَرُدُّ الصَّالحونَ قَائِلِينَ: يَارَبُّ، مَتَى رَأَيْنَاكَ جَائِعاً فَأَطْعَمْنَاكَ، أَوْ عَطْشَاناً فَسَقَيْنَاكَ؟	ⲧⲟⲧⲉ ⲉⲩ⳿ⲉ⳿ⲉⲣⲟⲩ⳿ⲱ ⲛⲁϥ ⳿ⲛϫⲉ ⲛⲓ⳿ⲑⲙⲏⲓ ⲉⲩϫⲱ ⳿ⲙⲙⲟⲥ ϫⲉ ⲡⲉⲛ⳪ ⳿ⲉⲧⲀⲛⲛⲁⲩ ⳿ⲉⲣⲟⲕ ⳿ⲛ⳿ⲑⲛⲁⲩ ⲉⲕϩⲟⲕⲉⲣ ⲟⲩⲟϩ ⲁⲛⲧⲉⲙⲙⲟⲕ ⲓⲉ ⲉⲕ⳿ⲟⲃⲓ ⲟⲩⲟϩ ⲁⲛ⳿ⲧⲥⲟⲕ.
Data	«ابْنَتِي الْآنَ مَاتَتْ. وَلَكِنْ تَعَالَ وَالْمُسْهَا بِيَدِكَ فَتَحْيَا» فَقَامَ يَسُوعُ وَتَبِعَهُ وَمَعَهُ تَلاَمِيذُهُ.	ⲟⲩⲟϩ ⲁϥⲧⲱⲛϥ ⳿ⲛϫⲉ Ⲓⲏ̅ⲥ̅ ⲁϥⲙⲟϣⲓ ⳿ⲛⲥⲱϥ ⲛⲉⲙ ⲛⲉϥⲙⲁⲑⲏⲧⲏⲥ.
Data	رَأَيْتُ أَنَا أَيْضاً، بَعْدَمَا تَفَحَّصْتُ كُلَّ شَيْءٍ مِنْ أَوَّلِ الأَمْرِ تَفَحُّصاً دَقِيقاً، أَنْ أَكْتُبَهَا إِلَيْكَ مُرَتَّبَةً يَاصَاحِبَ السُّمُوِّ ثَاوُفِيلُسَ	ⲁⲥⲣⲁⲛⲏⲓ ϩⲱ ⳿ⲉⲁⲓⲙⲟϣⲓ ⳿ⲛⲥⲁ ϩⲱⲃ ⲛⲓⲃⲉⲛ ϧⲉⲛ ⲟⲩⲧⲁϫⲣⲟ ⳿ⲉ⳿ⲥϧⲁⲓ ⲛⲁⲕ ⳿ⲉ⳿ⲫⲣⲏϯ ⳿ⲕⲣⲁⲧⲓⲥⲧⲉ ⲉⲟⲫⲓⲗⲉ.
Data	وَلَمَّا سَمِعَ الْمَلِكُ هِيرُودُسُ بِذلِكَ، اضْطَرَبَ وَاضْطَرَبَتْ مَعَهُ أُورُشَلِيمُ كُلُّهَا.	⳿ⲉⲧⲁϥⲥⲱⲧⲉⲙ ⲇⲉ ⳿ⲛϫⲉ ⳿ⲡⲟⲩⲣⲟ Ⲏ̇ⲣⲱⲇⲏⲥ ⲁϥ⳿ϣⲑⲟⲣⲧⲉⲣ ⲛⲉⲙ Ⲓⲗ̅ⲏ̅ⲙ̅ ⲧⲏⲣⲥ ⲛⲉⲙⲁϥ.
Data	وَهَبَّتْ رِيحٌ خَفِيفَةٌ مِنَ الْجَنُوبِ، فَظَنَّ الْبَحَّارَةُ أَنَّهَا سَتَدْفَعُهُمْ نَحْوَ فِينِكْسَ، فَرَفَعُوا الْمَرْسَاةَ وَأَبْحَرُوا عَلَى مَقْرُبَةٍ مِنْ شَاطِئِ كَرِيتَ.	ⲉϥⲛⲓϥⲓ ⲇⲉ ⳿ⲛϫⲉ ⲟⲩⲑⲟⲩⲣⲏⲥ ⲛⲁⲩⲙⲉⲩⲓ ⲡⲉ ϫⲉ ⲥⲉⲛⲁ⳿ϣⲧⲁϩⲉ ⲡⲓϣⲟⲣⲡ ⳿ⲛⲑⲱϣ ⳿ⲉⲧⲁⲩⲁⲓϥ ⲁⲩϫⲱⲟⲩⲛ ⳿ⲉⲃⲟⲗϧⲉⲛ ⲁⲥⲥⲱⲥ ⲁⲩⲭⲁ ϯ⳿ⲕⲣⲏⲧⲏ⳿ⲛⲥⲱⲟⲩ ..
Data	وَهَا إِنَّ الْفَأْسَ أَيْضاً قَدْ وُضِعَتْ عَلَى أَصْلِ الشَّجَرِ: فَكُلُّ شَجَرَةٍ لاَ تُثْمِرُ ثَمَراً جَيِّداً تُقْطَعُ وَتُطْرَحُ فِي النَّارِ».	ϩⲏⲇⲏ ⲇⲉ ⲡⲓⲕⲉⲗⲉⲃⲓⲛ ⳿ϥⲭⲏ ϧⲁ ⳿ⲑⲛⲟⲩⲛⲓ ⳿ⲛⲛⲓϣϣⲏⲛ ⳿ϣϣⲏⲛ ⲉ ⲓⲃⲉⲛ ⲉⲧⲉϥⲛⲁ⳿ⲉⲛ ⲟⲩⲧⲁϩ ⳿ⲉⲛⲁⲛⲉϥ ⳿ⲉⲃⲟⲗ ⲁⲛ ⲥⲉⲛⲁⲕⲟⲣϫϥ ⳿ⲛⲥⲉϩⲓⲧϥ ⳿ⲉⲡⲓ⳿ⲭⲣⲱⲙ.
Data	فَإِنَّهُ «مَنْ عَرَفَ فِكْرَ الرَّبِّ؟» وَمَنْ يُعَلِّمُهُ؟ وَأَمَّا نَحْنُ، فَلَنَا فِكْرُ الْمَسِيحِ!	ⲛⲓⲙ ⲅⲁⲣ ⲡⲉⲧⲁϥ⳿ⲉⲙⲓ ⳿ⲉ⳿ⲡϩⲏⲧ ⳿ⲙⲠ⳪ ⳿ⲙⲙⲟⲛ ⲛⲓⲙ ⲉⲑⲛⲁ⳿ϣⲧⲥⲁⲃⲟϥ ⳿ⲁⲛⲟⲛ ⲇⲉ ⳿ⲡϩⲏⲧ ⳿ⲙⲠⲭ̅ⲥ̅ ⲡⲉⲧⲉⲙⲙⲟⲛ.
Data	أَمَّا الْقِسْمُ الثَّانِي، الْوَاقِعُ وَرَاءَ الْحِجَابِ، فَكَانَ يُسَمَّى «قُدْسَ الأَقْدَاسِ»،	ⲙⲉⲛⲉⲛⲥⲁ ⲡⲓⲕⲁⲧⲁⲡⲉⲧⲁⲥⲙⲁ ⲇⲉ ⳿ⲙⲙⲁϩⲃ̅ ϯ⳿ⲥⲕⲏⲛⲏ ⲑⲏ ⲉⲧⲟⲩⲙⲟⲩϯ ⳿ⲉⲣⲟⲥ ϫⲉ ⲑⲏ ⲉⲑⲟⲩⲁⲃ ⳿ⲛⲧⲉ ⲛⲏⲉⲑⲟⲩⲁⲃ.
Data	وَبَيْنَمَا كَانَ بُطْرُسُ وَيُوحَنَّا يُخَاطِبَانِ الْحَاضِرِينَ، أَقْبَلَ إِلَيْهِمَا الْكَهَنَةُ، وَقَائِدُ حَرَسِ الْهَيْكَلِ وَالصَّدُّوقِيُّونَ،	ⲉⲩⲥⲁϫⲓ ⲇⲉ ⲛⲉⲙ ⲡⲓⲗⲁⲟⲥ ⲁⲩⲧⲱⲟⲩⲛⲟⲩ ⳿ⲉ⳿ϩⲣⲏⲓ ⳿ⲡⲉϫⲱⲟⲩ ⳿ⲛϫⲉ ⲛⲓⲟⲩⲏⲃ ⲛⲉⲙ ⲛⲓⲥⲁⲧⲏⲅⲟⲩⲥ ⳿ⲛⲧⲉ ⲡⲓⲉⲣⲫⲉⲓ ⲛⲉⲙ ⲛⲓⲤⲁⲇⲇⲟⲩⲕⲉⲟⲥ ..
Data	ثُمَّ أُحْضِرَ إِلَيْهِ رَجُلٌ أَعْمَى وَأَخْرَسُ يَسْكُنُهُ شَيْطَانٌ، فَشَفَاهُ حَتَّى أَبْصَرَ وَتَكَلَّمَ.	ⲧⲟⲧⲉ ⲁⲩ⳿ⲓⲛⲓ ⲛⲁϥ ⳿ⲛⲟⲩⲃⲉⲗⲗⲉ ⳿ⲉⲟⲩⲟⲛ ⲟⲩⲇⲉⲙⲱⲛ ⲛⲉⲙⲁϥ ⲟⲩⲟϩ ⲉϥⲟⲓ ⳿ⲛ⳿ⲉⲃⲟ ⲟⲩⲟϩ ⲁϥⲉⲣⲫⲁϧⲣⲓ ⳿ⲉⲣⲟϥ ϩⲱⲥⲧⲉ ⳿ⲛⲧⲉ ⲡⲓ⳿ⲉⲃⲟ ⲥⲁϫⲓ ⲟⲩⲟϩ ⳿ⲛⲧⲉϥⲛⲁⲩ ⳿ⲙⲃⲟⲗ.
Data	أَمَّا مَا يَخْرُجُ مِنَ الْفَمِ، فَإِنَّهُ مِنَ الْقَلْبِ يَصْدُرُ، وَهُوَ الَّذِي يُنَجِّسُ الإِنْسَانَ.	ⲛⲏ ⲇⲉ ⲉⲑⲛⲏⲟⲩ ⳿ⲉⲃⲟⲗϧⲉⲛ ⲣⲱϥ ⲉⲩⲛⲏⲟⲩ ⳿ⲉⲃⲟⲗϧⲉⲛ ⲡⲓϩⲏⲧ ⲛⲁⲓ ⲡⲉⲧⲥⲱϥ ⳿ⲙⲡⲓⲣⲱⲙⲓ.
Data	وَإِذْ أَدْرَكَ ذَلِكَ، اتَّجَهَ إِلَى بَيْتِ مَرْيَمَ أُمِّ يُوحَنَّا الْمُلَقَّبِ مَرْقُسَ، حَيْثُ كَانَ عَدَدٌ كَبِيرٌ مِنَ الْمُؤْمِنِينَ مُجْتَمِعِينَ يُصَلُّونَ.	⳿ⲉⲧⲁϥⲛⲁⲩ ⲇⲉ ⲁϥ⳿ⲓ ⳿ⲉ⳿ⲡⲏⲓ ⳿ⲙⲘⲁⲣⲓ⳿ⲁ ⳿ⲑⲙⲁⲩ ⳿ⲛⲒⲱⲁⲛⲛⲏⲥ ⲫⲏ⳿⳿ⲉⲧⲟⲩⲙⲟⲩϯ ⳿ⲉⲣⲟϥ ϫⲉ ⲙⲁⲣⲕⲟⲥ ⲡⲓⲙⲁ ⳿ⲉⲛⲁⲩⲑⲟⲩⲏⲧ ⳿ⲙⲙⲟϥ ⳿ⲛϫⲉ ⲟⲩⲙⲏϣ ⲉⲩⲉⲣⲡⲣⲟⲥⲉⲩⲭⲉⲥⲑⲉ ..
Data	«اذْهَبُوا إِلَى الْهَيْكَلِ، وَقِفُوا مُعْلِنِينَ لِلنَّاسِ بِشَارَةَ الْحَيَاةِ الْجَدِيدَةِ كَامِلَةً!»	ϫⲉ ⲙⲁϣⲉⲛⲱⲧⲉⲛ ⲥⲁϫⲓ ϧⲉⲛ ⲡⲓⲉⲣⲫⲉⲓ ⲛⲉⲙ ⲡⲓⲗⲁⲟⲥ ⳿ⲛⲛⲓⲥⲁϫⲓ ⲧⲏⲣⲟⲩ ⳿ⲛⲧⲉ ⲡⲁⲓⲱⲛϧ ..
Data	لا تَنْخَدِعُوا: إِنَّ اللهَ لاَ يُسْتَهْزَأُ بِهِ. فَكُلُّ مَا يَزْرَعُهُ الإِنْسَانُ، فَإِيَّاهُ يَحْصُدُ أَيْضاً.	⳿ⲙⲡⲉⲣⲥⲱⲣⲉⲙ ⲫϯ ⲥⲉⲛⲁⲉⲗⲕϣⲁⲓ ⳿ⲛⲥⲱϥ ⲁⲛ ⲫⲏ ⲅⲁⲣ ⲉⲧⲉ ⲡⲓⲣⲱⲙⲓ ⲛⲁⲥⲁⲧϥ ⲫⲁⲓ ⲟⲛ ⲡⲉⲧⲉϥⲛⲁⲟⲥϧϥ.
Data	وَلكِنَّ الْمَرِيضَ الَّذِي شُفِيَ لَمْ يَكُنْ يَعْرِفُ مَنْ هُوَ، لأَنَّ يَسُوعَ كَانَ قَدِ ابْتَعَدَ، إِذْ كَانَ فِي الْمَكَانِ جَمْعٌ.	ⲫⲏ ⲇⲉ ⲉⲧⲁϥⲟⲩϫⲁⲓ ⲛⲁϥ⳿ⲉⲙⲓ ⲁⲛ ϫⲉ ⲛⲓⲙ ⲡⲉ Ⲓⲏ̅ⲥ̅ ⲇⲉ ⲛⲉ ⲁϥ⳿ⲓ ⳿ⲉⲃⲟⲗ ⳿ⲉⲟⲩⲟⲛ ⲟⲩⲙⲏϣ ⳿ⲙⲡⲓⲙⲁ ⳿ⲉⲧⲉ⳿ⲙⲙⲁⲩ.
Data	إِلاَّ أَنَّ الْعَلِيَّ لاَ يَسْكُنُ فِي هَيَاكِلَ تَصْنَعُهَا أَيْدِي الْبَشَرِ، كَمَا قَالَ النَّبِيُّ:	ⲁⲗⲗⲁ ⲛⲁⲣⲉ ⲡⲉⲧϭⲟⲥⲓ ϣⲟⲡ ⲁⲛ ϧⲉⲛ ϩⲁⲛⲙⲟⲩⲛⲕ ⳿ⲛϫⲓϫ ⲕⲁⲧⲁ⳿ⲫⲣⲏϯ ⳿ⲉⲧⲉ ⲡⲓ⳿ⲡⲣⲟⲫⲏⲧⲏⲥ ϫⲱ ⳿ⲙⲙⲟⲥ ..
Data	فَدَافَعَ بُولُسُ عَنْ نَفْسِهِ قَائِلاً: «لَمْ أَرْتَكِبْ ذَنْباً فِي حَقِّ شَرِيعَةِ الْيَهُودِ، أَوِ الْهَيْكَلِ، أَوِ الْقَيْصَرِ».	ⲉϥⲉⲣⲁⲡⲟⲗⲟⲅⲓⲥⲑⲉ ⳿ⲛϫⲉ ⲡⲁⲩⲗⲟⲥ ϫⲉ ⲟⲩⲇⲉ ⳿ⲙⲡⲓⲉⲣⲛⲟⲃⲓ ⳿ⲉ⳿ⲫⲛⲟⲙⲟⲥ ⳿ⲛⲛⲓⲒⲟⲩⲇⲁⲓ ⲟⲩⲇⲉ ⲡⲓⲉⲣⲫⲉⲓ ⲟⲩⲇⲉ ⳿ⲡⲟⲩⲣⲟ ..
Data	وَلَمْ يُعْطِهِ هُنَا مِلْكاً، وَلاَ مَوْطِئَ قَدَمٍ. وَمَعَ أَنَّهُ كَانَ وَقْتَئِذٍ بِلاَ وَلَدٍ، فَإِنَّ اللهَ وَعَدَهُ بِأَنْ يُعْطِيَ هَذَا الْبَلَدَ لَهُ وَلِنَسْلِهِ مِنْ بَعْدِهِ.	⳿ⲙⲡⲉϥϯ ⲛⲁϥ ⳿ⲛⲟⲩ⳿ⲕⲗⲏⲣⲟⲛⲟⲙⲓ⳿ⲁ ⳿ⲛϧⲏⲧϥ ⲟⲩⲇⲉ ⲟⲩϣⲉⲛⲧⲁⲧⲥⲓ ⳿ⲛⲧⲉ ⲟⲩϭⲁⲗⲟϫ ⲁϥⲱϣ ⳿ⲉⲧⲏⲓϥ ⲛⲁϥ ϧⲉⲛ ⲟⲩ⳿ⲁⲙⲁϩⲓ ⲛⲉⲙ ⲡⲉϥ⳿ϫⲣⲟϫ ⲙ⳿ⲉⲛⲉⲛⲥⲱϥ ⳿ⲙⲙⲟⲛⲧⲉϥ ϣⲏⲣⲓ ⲇⲉ ⳿ⲙⲙⲁⲩ ..
Data	وَأَنَا الآنَ أَفْرَحُ، لاَ لأَنَّكُمْ قَدْ أُحْزِنْتُمْ، بَلْ لأَنَّ حُزْنَكُمْ أَدَّى بِكُمْ إِلَى التَّوْبَةِ. فَإِنَّكُمْ قَدْ أُحْزِنْتُمْ بِمَا يُوَافِقُ مَشِيئَةَ اللهِ، حَتَّى لاَ تَتَأَذَّوْا مِنَّا فِي أَيِّ شَيْءٍ.	ϯⲛⲟⲩ ⲇⲉ ϯⲣⲁϣⲓ ⲟⲩⲭ ⲟⲧⲓ ϫⲉ ⳿ⲁⲧⲉⲧⲉⲛⲉⲣ⳿ⲙⲕⲁϩ⳿ⲛϩⲏⲧ ⲁⲗⲗⲁ ϫⲉ ⳿ⲁⲧⲉⲧⲉⲛⲉⲣ⳿ⲙⲕⲁϩ⳿ⲛϩⲏⲧ ⲉⲩⲙⲉⲧⲁⲛⲟⲓⲁ ⳿ⲁⲧⲉⲧⲉⲛⲉⲣ⳿ⲙⲕⲁϩ⳿ⲛϩⲏⲧ ⲅⲁⲣ ⲕⲁⲧⲁ ⲫϯ ϩⲓⲛⲁ ⳿ⲛⲧⲉⲧⲉⲛ⳿ϣⲧⲉⲙ ϯⲟⲥⲓ ⳿ⲛ⳿ϩⲗⲓ ⳿ⲉⲃⲟⲗ ⳿ⲙⲙⲟⲛ..
Data	وَأَعْطَاهُ سُلْطَةً أَنْ يَدِينَ، لأَنَّهُ ابْنُ الإِنْسَانِ.	ⲟⲩⲟϩ ⲁϥϯⲉⲣϣⲓϣⲓ ⲛⲁϥ ⲉⲑⲣⲉϥ⳿ⲓⲣⲓ ⳿ⲛⲟⲩϩⲁⲡ ϫⲉ ⲟⲩϣⲏⲣⲓ ⳿ⲛⲣⲱⲙⲓ ⲡⲉ.
Data	فَإِنَّ الَّذِينَ هُمْ بِحَسَبِ الْجَسَدِ يَهْتَمُّونَ بِأُمُورِ الْجَسَدِ، وَالَّذِينَ هُمْ بِحَسَبِ الرُّوحِ يَهْتَمُّونَ بِأُمُورِ الرُّوحِ.	ⲛⲏⲉⲧϣⲟⲡ ⲅⲁⲣ ⲕⲁⲧⲁ ⲥⲁⲣⲝ ⲛⲁ⳿ⲧⲥⲁⲣⲝ ⲡⲉⲧⲟⲩⲙⲉⲩⲓ ⳿ⲉⲣⲱⲟⲩ ⲛⲉⲧⲙⲟϣⲓ ⲇⲉ ⲕⲁⲧⲁ ⲡ͞ⲛⲁ̅ ⲛⲁ ⲡⲓⲡ͞ⲛⲁ̅ ⲡⲉⲧⲟⲩⲙⲉⲩⲓ ⳿ⲉⲣⲱⲟⲩ.
Data	وَهَكَذَا، صَارَتِ الْكَلِمَةُ النَّبَوِيَّةُ أَكْثَرَ ثَبَاتاً عِنْدَنَا. فَحَسَناً تَفْعَلُونَ إِنِ انْتَبَهْتُمْ إِلَى هَذِهِ الْكَلِمَةِ فِي قُلُوبِكُمْ. إِذْ إِنَّهَا أَشْبَهُ بِمِصْبَاحٍ يُضِيءُ فِي مَكَانٍ مُظْلِمٍ، إِلَى أَنْ يَطَلَعَ النَّهَارُ وَيَظْهَرَ كَوْكَبُ الصُّبْحِ.	ⲟⲩⲟϩ ⲉϥⲧⲁϫⲣⲏⲟⲩⲧ ⳿ⲛⲧⲟⲧⲉⲛ ⳿ⲛϫⲉ ⲡⲓⲥⲁϫⲓ ⳿ⲛⲧⲉ ⲛⲓⲡⲣⲟⲫⲏⲧⲏⲥ ⲫⲁⲓ ⲉⲧⲉ ⲕⲁⲗⲱⲥ ⲧⲉⲧⲉⲛⲣⲁ ⳿ⲙⲙⲟϥ ⲉⲣⲉⲧⲉⲛϯ⳿ϩⲑⲏⲧⲉⲛ ⲛⲁϥ ⳿ⲙ⳿ⲫⲣⲏϯ ⳿ⲛⲟⲩϧⲏⲃⲥ ⲉϥⲉⲣⲟⲩⲱⲓⲛⲓ ϧⲉⲛ ⲟⲩⲙⲁ ⳿ⲛ ⲭⲁⲕⲓ ϣⲁⲧⲉϥⲟⲩⲱⲛϩ ⳿ⲉⲃⲟⲗ ⳿ⲛϫⲉ ⲡⲓ⳿ⲉϩⲟⲟⲩ ⲟⲩⲟϩ ⲡⲓⲟⲩⲱⲓⲛⲓ ϣⲁϥϣⲁⲓ ⳿ⲛⲧⲉϥⲫ⳿ⲓⲣⲓ ϧⲉⲛ ⲛⲉⲧⲉⲛϩⲏⲧ.
Data	فَأَجَابَهُمْ: «كُلُّ نَبَاتٍ لَمْ يَزْرَعْهُ أَبِي السَّمَاوِيُّ، لاَبُدَّ أَنْ يُقْلَعَ.	⳿ⲛⲑⲟϥ ⲇⲉ ⲁϥ⳿ⲉⲣⲟⲩ⳿ⲱ ⲡⲉϫⲁϥ ϫⲉ ⳿ϣϣⲏⲛ ⲛⲓⲃⲉⲛ ⳿ⲉⲧⲉ ⳿ⲙⲡⲉ ⲡⲁⲓⲱⲧ ⲉⲧϧⲉⲛ ⲛⲓⲫⲏⲟⲩ⳿ⲓ ϭⲱⲟⲩ ⲥⲉⲛⲁⲕⲟⲣϫⲟⲩ ⲛⲉⲙ ⲧⲟⲩⲛⲟⲩⲛⲓ.
Data	أَجَابَهُمْ: لاَ، لِئَلاَّ تَقْلَعُوا الْقَمْحَ وَأَنْتُمْ تَجْمَعُونَ الحَشَائشَ.	⳿ⲛⲑⲟϥ ⲇⲉ ⲡⲉϫⲁϥ ϫⲉ ⳿ⲙⲙⲟⲛ ⲙⲏ ⲡⲟⲧⲉ ⳿ⲉⲣⲉⲧⲉⲛⲥⲱⲕⲓ ⳿ⲛⲛⲓⲉⲛⲧⲏϫ ⳿ⲛⲧⲉⲧⲉⲛϥⲱϫⲓ ⳿ⲙⲡⲓⲕⲉⲥⲟⲩ⳿ⲟ ⲛⲉⲙⲱⲟⲩ.
Data	فَإِنَّهُمْ قَدْ قَالُوا: «لاَ يَكُونُ ذَلِكَ فِي الْعِيدِ، لِئَلاَّ يَحْدُثَ اضْطِرَابٌ بَيْنَ الشَّعْبِ!»	ⲛⲁⲩϫⲱ ⲅⲁⲣ ⳿ⲙⲙⲟⲥ ⲡⲉ ϫⲉ ⳿ⲙⲡⲉⲛ⳿ⲑⲣⲉⲛⲁⲓⲥ ϧⲉⲛ ⳿ⲡϣⲁⲓ ⲙⲏ ⲡⲟⲧⲉ ⳿ⲛⲧⲉ ⲟⲩ⳿ϣⲑⲟⲣⲧⲉⲣ ϣⲱⲡⲓ ϧⲉⲛ ⲡⲓⲗⲁⲟⲥ.
